#ID(1:活动礼包；2：公会礼包；3：普通礼包；4：高级礼包；5：200元宝礼包)	奖励（相同ID的激活码具有相同的奖励）	激活码	开始时间（相同ID的激活码具有相同的开始结束时间）	结束时间
id	reward	key	bgtime	endtime
1	22170301	49HD2T	2015/12/7 0:00	2016/2/8 23:59
1	22170301	89KF2N	2015/12/7 0:00	2016/2/8 23:59
1	22170301	95XF5Y	2015/12/7 0:00	2016/2/8 23:59
1	22170301	79BH9W	2015/12/7 0:00	2016/2/8 23:59
1	22170301	27LY5J	2015/12/7 0:00	2016/2/8 23:59
1	22170301	92PA4D	2015/12/7 0:00	2016/2/8 23:59
1	22170301	25CU7S	2015/12/7 0:00	2016/2/8 23:59
1	22170301	55TY3M	2015/12/7 0:00	2016/2/8 23:59
1	22170301	58ZE3F	2015/12/7 0:00	2016/2/8 23:59
1	22170301	27ZU3U	2015/12/7 0:00	2016/2/8 23:59
1	22170301	53KC9S	2015/12/7 0:00	2016/2/8 23:59
1	22170301	85PV4H	2015/12/7 0:00	2016/2/8 23:59
1	22170301	42XT7A	2015/12/7 0:00	2016/2/8 23:59
1	22170301	48YY9Y	2015/12/7 0:00	2016/2/8 23:59
1	22170301	47CD5K	2015/12/7 0:00	2016/2/8 23:59
1	22170301	92JW2N	2015/12/7 0:00	2016/2/8 23:59
1	22170301	59BN3V	2015/12/7 0:00	2016/2/8 23:59
1	22170301	22PB4N	2015/12/7 0:00	2016/2/8 23:59
1	22170301	78NL2B	2015/12/7 0:00	2016/2/8 23:59
1	22170301	85PY9U	2015/12/7 0:00	2016/2/8 23:59
1	22170301	83UD5T	2015/12/7 0:00	2016/2/8 23:59
1	22170301	22ZE3Q	2015/12/7 0:00	2016/2/8 23:59
1	22170301	72UE4J	2015/12/7 0:00	2016/2/8 23:59
1	22170301	79KA5A	2015/12/7 0:00	2016/2/8 23:59
1	22170301	25DP7S	2015/12/7 0:00	2016/2/8 23:59
1	22170301	77UD7H	2015/12/7 0:00	2016/2/8 23:59
1	22170301	89VV9R	2015/12/7 0:00	2016/2/8 23:59
1	22170301	75RN8M	2015/12/7 0:00	2016/2/8 23:59
1	22170301	22BW4N	2015/12/7 0:00	2016/2/8 23:59
1	22170301	72TS2P	2015/12/7 0:00	2016/2/8 23:59
1	22170301	89VC5L	2015/12/7 0:00	2016/2/8 23:59
1	22170301	54LD9M	2015/12/7 0:00	2016/2/8 23:59
1	22170301	33FS5F	2015/12/7 0:00	2016/2/8 23:59
1	22170301	75MD5P	2015/12/7 0:00	2016/2/8 23:59
1	22170301	42XU9H	2015/12/7 0:00	2016/2/8 23:59
1	22170301	35ZC5Z	2015/12/7 0:00	2016/2/8 23:59
1	22170301	25LX9D	2015/12/7 0:00	2016/2/8 23:59
1	22170301	52VZ8F	2015/12/7 0:00	2016/2/8 23:59
1	22170301	27SS7T	2015/12/7 0:00	2016/2/8 23:59
1	22170301	45FR5Q	2015/12/7 0:00	2016/2/8 23:59
1	22170301	99LX2V	2015/12/7 0:00	2016/2/8 23:59
1	22170301	93ZP8Z	2015/12/7 0:00	2016/2/8 23:59
1	22170301	23DQ4Y	2015/12/7 0:00	2016/2/8 23:59
1	22170301	83DX3Y	2015/12/7 0:00	2016/2/8 23:59
1	22170301	97NC2M	2015/12/7 0:00	2016/2/8 23:59
1	22170301	75XL3K	2015/12/7 0:00	2016/2/8 23:59
1	22170301	52NS2U	2015/12/7 0:00	2016/2/8 23:59
1	22170301	79WS7H	2015/12/7 0:00	2016/2/8 23:59
1	22170301	25VK4M	2015/12/7 0:00	2016/2/8 23:59
1	22170301	93TD9T	2015/12/7 0:00	2016/2/8 23:59
1	22170301	88XC7T	2015/12/7 0:00	2016/2/8 23:59
1	22170301	24YQ4B	2015/12/7 0:00	2016/2/8 23:59
1	22170301	78FA4H	2015/12/7 0:00	2016/2/8 23:59
1	22170301	88JT5J	2015/12/7 0:00	2016/2/8 23:59
1	22170301	93FK9M	2015/12/7 0:00	2016/2/8 23:59
1	22170301	35YB7J	2015/12/7 0:00	2016/2/8 23:59
1	22170301	42EF2T	2015/12/7 0:00	2016/2/8 23:59
1	22170301	78UA9F	2015/12/7 0:00	2016/2/8 23:59
1	22170301	58SZ5S	2015/12/7 0:00	2016/2/8 23:59
1	22170301	72AA8Z	2015/12/7 0:00	2016/2/8 23:59
1	22170301	45VS4V	2015/12/7 0:00	2016/2/8 23:59
1	22170301	98UY4C	2015/12/7 0:00	2016/2/8 23:59
1	22170301	85FA3R	2015/12/7 0:00	2016/2/8 23:59
1	22170301	49XM5V	2015/12/7 0:00	2016/2/8 23:59
1	22170301	55SR5Y	2015/12/7 0:00	2016/2/8 23:59
1	22170301	43XN8J	2015/12/7 0:00	2016/2/8 23:59
1	22170301	97SQ3Q	2015/12/7 0:00	2016/2/8 23:59
1	22170301	59DP7L	2015/12/7 0:00	2016/2/8 23:59
1	22170301	27HS8K	2015/12/7 0:00	2016/2/8 23:59
1	22170301	97QQ2B	2015/12/7 0:00	2016/2/8 23:59
1	22170301	97AV7E	2015/12/7 0:00	2016/2/8 23:59
1	22170301	42DU3Y	2015/12/7 0:00	2016/2/8 23:59
2	22170302	75CB7R	2015/12/7 0:00	2016/2/8 23:59
2	22170302	24ZV9V	2015/12/7 0:00	2016/2/8 23:59
2	22170302	52LM8C	2015/12/7 0:00	2016/2/8 23:59
2	22170302	44NV5S	2015/12/7 0:00	2016/2/8 23:59
2	22170302	94MB9N	2015/12/7 0:00	2016/2/8 23:59
2	22170302	97JV4T	2015/12/7 0:00	2016/2/8 23:59
2	22170302	49YE2C	2015/12/7 0:00	2016/2/8 23:59
2	22170302	38TC2X	2015/12/7 0:00	2016/2/8 23:59
2	22170302	34XJ3N	2015/12/7 0:00	2016/2/8 23:59
2	22170302	34EL4B	2015/12/7 0:00	2016/2/8 23:59
2	22170302	29DL4N	2015/12/7 0:00	2016/2/8 23:59
2	22170302	92QH2K	2015/12/7 0:00	2016/2/8 23:59
2	22170302	99DM2C	2015/12/7 0:00	2016/2/8 23:59
2	22170302	52JH3A	2015/12/7 0:00	2016/2/8 23:59
2	22170302	37YW9U	2015/12/7 0:00	2016/2/8 23:59
2	22170302	85HT5S	2015/12/7 0:00	2016/2/8 23:59
2	22170302	79RF2C	2015/12/7 0:00	2016/2/8 23:59
2	22170302	84QU4K	2015/12/7 0:00	2016/2/8 23:59
2	22170302	78EZ5B	2015/12/7 0:00	2016/2/8 23:59
2	22170302	83XU8H	2015/12/7 0:00	2016/2/8 23:59
2	22170302	83PP7F	2015/12/7 0:00	2016/2/8 23:59
2	22170302	99LL9T	2015/12/7 0:00	2016/2/8 23:59
2	22170302	72NQ8N	2015/12/7 0:00	2016/2/8 23:59
2	22170302	79KW2J	2015/12/7 0:00	2016/2/8 23:59
2	22170302	87PC4S	2015/12/7 0:00	2016/2/8 23:59
2	22170302	33BN9B	2015/12/7 0:00	2016/2/8 23:59
2	22170302	25FH5Z	2015/12/7 0:00	2016/2/8 23:59
2	22170302	97XH7D	2015/12/7 0:00	2016/2/8 23:59
2	22170302	78XZ2D	2015/12/7 0:00	2016/2/8 23:59
2	22170302	39BF3J	2015/12/7 0:00	2016/2/8 23:59
2	22170302	47EJ9L	2015/12/7 0:00	2016/2/8 23:59
2	22170302	92XU8K	2015/12/7 0:00	2016/2/8 23:59
2	22170302	77YL4W	2015/12/7 0:00	2016/2/8 23:59
2	22170302	34TX4M	2015/12/7 0:00	2016/2/8 23:59
2	22170302	73TY5U	2015/12/7 0:00	2016/2/8 23:59
2	22170302	85PM5V	2015/12/7 0:00	2016/2/8 23:59
2	22170302	77FJ9B	2015/12/7 0:00	2016/2/8 23:59
2	22170302	43QC9S	2015/12/7 0:00	2016/2/8 23:59
2	22170302	89TL7Y	2015/12/7 0:00	2016/2/8 23:59
2	22170302	79WZ4Z	2015/12/7 0:00	2016/2/8 23:59
2	22170302	94PQ5V	2015/12/7 0:00	2016/2/8 23:59
2	22170302	83FM8E	2015/12/7 0:00	2016/2/8 23:59
2	22170302	47RU2M	2015/12/7 0:00	2016/2/8 23:59
2	22170302	37RQ3N	2015/12/7 0:00	2016/2/8 23:59
2	22170302	23QK7H	2015/12/7 0:00	2016/2/8 23:59
2	22170302	99RD3L	2015/12/7 0:00	2016/2/8 23:59
2	22170302	42KA5D	2015/12/7 0:00	2016/2/8 23:59
2	22170302	99UK5X	2015/12/7 0:00	2016/2/8 23:59
2	22170302	32UH2K	2015/12/7 0:00	2016/2/8 23:59
2	22170302	27CK8B	2015/12/7 0:00	2016/2/8 23:59
2	22170302	59JL5Q	2015/12/7 0:00	2016/2/8 23:59
2	22170302	44NH4V	2015/12/7 0:00	2016/2/8 23:59
2	22170302	99FB5S	2015/12/7 0:00	2016/2/8 23:59
2	22170302	89CU4P	2015/12/7 0:00	2016/2/8 23:59
2	22170302	34HF2L	2015/12/7 0:00	2016/2/8 23:59
2	22170302	94CL5B	2015/12/7 0:00	2016/2/8 23:59
2	22170302	75QS4R	2015/12/7 0:00	2016/2/8 23:59
2	22170302	84ZR9U	2015/12/7 0:00	2016/2/8 23:59
2	22170302	22EZ8Y	2015/12/7 0:00	2016/2/8 23:59
2	22170302	79BQ3Y	2015/12/7 0:00	2016/2/8 23:59
2	22170302	23JJ3V	2015/12/7 0:00	2016/2/8 23:59
2	22170302	85NP9D	2015/12/7 0:00	2016/2/8 23:59
2	22170302	32VT7V	2015/12/7 0:00	2016/2/8 23:59
2	22170302	24FQ5S	2015/12/7 0:00	2016/2/8 23:59
2	22170302	49YQ3C	2015/12/7 0:00	2016/2/8 23:59
2	22170302	83SH9Y	2015/12/7 0:00	2016/2/8 23:59
2	22170302	25ND5R	2015/12/7 0:00	2016/2/8 23:59
2	22170302	45DM9Z	2015/12/7 0:00	2016/2/8 23:59
2	22170302	92ME3Z	2015/12/7 0:00	2016/2/8 23:59
2	22170302	48VA3T	2015/12/7 0:00	2016/2/8 23:59
2	22170302	84MB5P	2015/12/7 0:00	2016/2/8 23:59
2	22170302	78NJ4H	2015/12/7 0:00	2016/2/8 23:59
2	22170302	44PJ8C	2015/12/7 0:00	2016/2/8 23:59
2	22170302	37PX3M	2015/12/7 0:00	2016/2/8 23:59
2	22170302	94ZJ8C	2015/12/7 0:00	2016/2/8 23:59
2	22170302	99RK3A	2015/12/7 0:00	2016/2/8 23:59
2	22170302	24CM9H	2015/12/7 0:00	2016/2/8 23:59
2	22170302	75HP9R	2015/12/7 0:00	2016/2/8 23:59
2	22170302	92LT5M	2015/12/7 0:00	2016/2/8 23:59
2	22170302	72PV2N	2015/12/7 0:00	2016/2/8 23:59
2	22170302	92BZ7V	2015/12/7 0:00	2016/2/8 23:59
2	22170302	43KB8V	2015/12/7 0:00	2016/2/8 23:59
2	22170302	74AW5A	2015/12/7 0:00	2016/2/8 23:59
2	22170302	44PD2K	2015/12/7 0:00	2016/2/8 23:59
2	22170302	27BF2E	2015/12/7 0:00	2016/2/8 23:59
2	22170302	39FY4Z	2015/12/7 0:00	2016/2/8 23:59
2	22170302	44DF8R	2015/12/7 0:00	2016/2/8 23:59
2	22170302	88RQ7E	2015/12/7 0:00	2016/2/8 23:59
2	22170302	27UF3W	2015/12/7 0:00	2016/2/8 23:59
2	22170302	58FJ8P	2015/12/7 0:00	2016/2/8 23:59
2	22170302	44AH2D	2015/12/7 0:00	2016/2/8 23:59
2	22170302	42SZ5P	2015/12/7 0:00	2016/2/8 23:59
2	22170302	53QF7L	2015/12/7 0:00	2016/2/8 23:59
2	22170302	99KN4X	2015/12/7 0:00	2016/2/8 23:59
2	22170302	87NY5C	2015/12/7 0:00	2016/2/8 23:59
2	22170302	82PL2C	2015/12/7 0:00	2016/2/8 23:59
2	22170302	73SY5M	2015/12/7 0:00	2016/2/8 23:59
2	22170302	83KV3B	2015/12/7 0:00	2016/2/8 23:59
2	22170302	58YH8Q	2015/12/7 0:00	2016/2/8 23:59
2	22170302	24XT7A	2015/12/7 0:00	2016/2/8 23:59
2	22170302	53KT9P	2015/12/7 0:00	2016/2/8 23:59
2	22170302	93JP4N	2015/12/7 0:00	2016/2/8 23:59
2	22170302	84XY8P	2015/12/7 0:00	2016/2/8 23:59
2	22170302	33DU7S	2015/12/7 0:00	2016/2/8 23:59
2	22170302	93QM2D	2015/12/7 0:00	2016/2/8 23:59
2	22170302	25CH2E	2015/12/7 0:00	2016/2/8 23:59
2	22170302	57NU9X	2015/12/7 0:00	2016/2/8 23:59
2	22170302	22FB4E	2015/12/7 0:00	2016/2/8 23:59
2	22170302	42QW5X	2015/12/7 0:00	2016/2/8 23:59
2	22170302	52WN5A	2015/12/7 0:00	2016/2/8 23:59
2	22170302	92QK3T	2015/12/7 0:00	2016/2/8 23:59
2	22170302	23TC3F	2015/12/7 0:00	2016/2/8 23:59
2	22170302	59SL7Q	2015/12/7 0:00	2016/2/8 23:59
2	22170302	22PS2U	2015/12/7 0:00	2016/2/8 23:59
2	22170302	58BT7B	2015/12/7 0:00	2016/2/8 23:59
2	22170302	93JS7E	2015/12/7 0:00	2016/2/8 23:59
2	22170302	79XS3Q	2015/12/7 0:00	2016/2/8 23:59
2	22170302	55XV5N	2015/12/7 0:00	2016/2/8 23:59
2	22170302	59AT5U	2015/12/7 0:00	2016/2/8 23:59
2	22170302	93DW2D	2015/12/7 0:00	2016/2/8 23:59
2	22170302	93AB4E	2015/12/7 0:00	2016/2/8 23:59
2	22170302	83MD3H	2015/12/7 0:00	2016/2/8 23:59
2	22170302	59HH3Z	2015/12/7 0:00	2016/2/8 23:59
2	22170302	97YR3X	2015/12/7 0:00	2016/2/8 23:59
2	22170302	83DU3N	2015/12/7 0:00	2016/2/8 23:59
2	22170302	32YN4M	2015/12/7 0:00	2016/2/8 23:59
2	22170302	23TU8V	2015/12/7 0:00	2016/2/8 23:59
2	22170302	94HF4L	2015/12/7 0:00	2016/2/8 23:59
2	22170302	49ZR7W	2015/12/7 0:00	2016/2/8 23:59
2	22170302	47MC4J	2015/12/7 0:00	2016/2/8 23:59
2	22170302	22FQ5X	2015/12/7 0:00	2016/2/8 23:59
2	22170302	92EY5U	2015/12/7 0:00	2016/2/8 23:59
2	22170302	42HK4J	2015/12/7 0:00	2016/2/8 23:59
2	22170302	73SC5A	2015/12/7 0:00	2016/2/8 23:59
2	22170302	92RZ7N	2015/12/7 0:00	2016/2/8 23:59
2	22170302	99XZ7J	2015/12/7 0:00	2016/2/8 23:59
2	22170302	73WB5W	2015/12/7 0:00	2016/2/8 23:59
2	22170302	84AN5Y	2015/12/7 0:00	2016/2/8 23:59
2	22170302	78FW7N	2015/12/7 0:00	2016/2/8 23:59
2	22170302	54MQ5A	2015/12/7 0:00	2016/2/8 23:59
2	22170302	74PH7T	2015/12/7 0:00	2016/2/8 23:59
2	22170302	29PN7W	2015/12/7 0:00	2016/2/8 23:59
2	22170302	58LP2U	2015/12/7 0:00	2016/2/8 23:59
2	22170302	27RA7F	2015/12/7 0:00	2016/2/8 23:59
2	22170302	24HF4Z	2015/12/7 0:00	2016/2/8 23:59
2	22170302	98SQ9X	2015/12/7 0:00	2016/2/8 23:59
2	22170302	43HZ2Y	2015/12/7 0:00	2016/2/8 23:59
2	22170302	35ZN9P	2015/12/7 0:00	2016/2/8 23:59
2	22170302	77ML7N	2015/12/7 0:00	2016/2/8 23:59
2	22170302	92EE3Y	2015/12/7 0:00	2016/2/8 23:59
2	22170302	42VZ2A	2015/12/7 0:00	2016/2/8 23:59
2	22170302	49DV8V	2015/12/7 0:00	2016/2/8 23:59
2	22170302	99SF2X	2015/12/7 0:00	2016/2/8 23:59
2	22170302	28NH8W	2015/12/7 0:00	2016/2/8 23:59
2	22170302	59VM4Z	2015/12/7 0:00	2016/2/8 23:59
2	22170302	35VJ7X	2015/12/7 0:00	2016/2/8 23:59
2	22170302	44YC3R	2015/12/7 0:00	2016/2/8 23:59
2	22170302	95AP7T	2015/12/7 0:00	2016/2/8 23:59
2	22170302	48YN3Q	2015/12/7 0:00	2016/2/8 23:59
2	22170302	55WF7Z	2015/12/7 0:00	2016/2/8 23:59
2	22170302	47JV3L	2015/12/7 0:00	2016/2/8 23:59
2	22170302	47AD4U	2015/12/7 0:00	2016/2/8 23:59
2	22170302	48LE4K	2015/12/7 0:00	2016/2/8 23:59
2	22170302	48XH4S	2015/12/7 0:00	2016/2/8 23:59
2	22170302	53TK2A	2015/12/7 0:00	2016/2/8 23:59
2	22170302	78KJ3J	2015/12/7 0:00	2016/2/8 23:59
2	22170302	79TR9K	2015/12/7 0:00	2016/2/8 23:59
2	22170302	43LR2L	2015/12/7 0:00	2016/2/8 23:59
2	22170302	49EJ2B	2015/12/7 0:00	2016/2/8 23:59
2	22170302	73HA5Q	2015/12/7 0:00	2016/2/8 23:59
2	22170302	32HR9U	2015/12/7 0:00	2016/2/8 23:59
2	22170302	24YJ7M	2015/12/7 0:00	2016/2/8 23:59
2	22170302	27AR9Y	2015/12/7 0:00	2016/2/8 23:59
2	22170302	35YF5W	2015/12/7 0:00	2016/2/8 23:59
2	22170302	77MT7L	2015/12/7 0:00	2016/2/8 23:59
2	22170302	72BD7R	2015/12/7 0:00	2016/2/8 23:59
2	22170302	83LN7A	2015/12/7 0:00	2016/2/8 23:59
2	22170302	24TM7Y	2015/12/7 0:00	2016/2/8 23:59
2	22170302	49TA3K	2015/12/7 0:00	2016/2/8 23:59
2	22170302	38RR9Z	2015/12/7 0:00	2016/2/8 23:59
2	22170302	72BK4X	2015/12/7 0:00	2016/2/8 23:59
2	22170302	75SC2Y	2015/12/7 0:00	2016/2/8 23:59
2	22170302	54FU4B	2015/12/7 0:00	2016/2/8 23:59
2	22170302	32QQ2X	2015/12/7 0:00	2016/2/8 23:59
2	22170302	57DN3E	2015/12/7 0:00	2016/2/8 23:59
2	22170302	34HU4T	2015/12/7 0:00	2016/2/8 23:59
2	22170302	98WR3V	2015/12/7 0:00	2016/2/8 23:59
2	22170302	72DZ5X	2015/12/7 0:00	2016/2/8 23:59
2	22170302	99BM8F	2015/12/7 0:00	2016/2/8 23:59
2	22170302	32JA5E	2015/12/7 0:00	2016/2/8 23:59
2	22170302	72EN4S	2015/12/7 0:00	2016/2/8 23:59
2	22170302	35ZT2F	2015/12/7 0:00	2016/2/8 23:59
2	22170302	44HJ8P	2015/12/7 0:00	2016/2/8 23:59
2	22170302	52BJ5D	2015/12/7 0:00	2016/2/8 23:59
2	22170302	23FD7J	2015/12/7 0:00	2016/2/8 23:59
2	22170302	92VA3Z	2015/12/7 0:00	2016/2/8 23:59
2	22170302	84XX3D	2015/12/7 0:00	2016/2/8 23:59
2	22170302	98CB2E	2015/12/7 0:00	2016/2/8 23:59
2	22170302	42RE9Q	2015/12/7 0:00	2016/2/8 23:59
2	22170302	24UL8T	2015/12/7 0:00	2016/2/8 23:59
2	22170302	83EH3L	2015/12/7 0:00	2016/2/8 23:59
2	22170302	45JL2E	2015/12/7 0:00	2016/2/8 23:59
2	22170302	44JH4D	2015/12/7 0:00	2016/2/8 23:59
2	22170302	54CX7F	2015/12/7 0:00	2016/2/8 23:59
2	22170302	22DC2D	2015/12/7 0:00	2016/2/8 23:59
2	22170302	52EN5Y	2015/12/7 0:00	2016/2/8 23:59
2	22170302	43RZ5P	2015/12/7 0:00	2016/2/8 23:59
2	22170302	88BY8C	2015/12/7 0:00	2016/2/8 23:59
2	22170302	37UW8P	2015/12/7 0:00	2016/2/8 23:59
2	22170302	29HV9F	2015/12/7 0:00	2016/2/8 23:59
2	22170302	87CD2D	2015/12/7 0:00	2016/2/8 23:59
2	22170302	94EF3L	2015/12/7 0:00	2016/2/8 23:59
2	22170302	28TN7H	2015/12/7 0:00	2016/2/8 23:59
2	22170302	79JT4T	2015/12/7 0:00	2016/2/8 23:59
2	22170302	42LU4X	2015/12/7 0:00	2016/2/8 23:59
2	22170302	27ZA8T	2015/12/7 0:00	2016/2/8 23:59
2	22170302	75EU5E	2015/12/7 0:00	2016/2/8 23:59
2	22170302	94WZ9L	2015/12/7 0:00	2016/2/8 23:59
2	22170302	85AA8J	2015/12/7 0:00	2016/2/8 23:59
2	22170302	45CR7D	2015/12/7 0:00	2016/2/8 23:59
2	22170302	23YE9L	2015/12/7 0:00	2016/2/8 23:59
2	22170302	24BR4X	2015/12/7 0:00	2016/2/8 23:59
2	22170302	74CC2V	2015/12/7 0:00	2016/2/8 23:59
2	22170302	82PK4X	2015/12/7 0:00	2016/2/8 23:59
2	22170302	72JT9P	2015/12/7 0:00	2016/2/8 23:59
2	22170302	34PU3U	2015/12/7 0:00	2016/2/8 23:59
2	22170302	25YS7X	2015/12/7 0:00	2016/2/8 23:59
2	22170302	33UH9F	2015/12/7 0:00	2016/2/8 23:59
2	22170302	73MN4L	2015/12/7 0:00	2016/2/8 23:59
2	22170302	95PW9E	2015/12/7 0:00	2016/2/8 23:59
2	22170302	93EC3V	2015/12/7 0:00	2016/2/8 23:59
2	22170302	49AA4S	2015/12/7 0:00	2016/2/8 23:59
2	22170302	57BT2U	2015/12/7 0:00	2016/2/8 23:59
2	22170302	34KS9B	2015/12/7 0:00	2016/2/8 23:59
2	22170302	58CH2R	2015/12/7 0:00	2016/2/8 23:59
2	22170302	35CJ4K	2015/12/7 0:00	2016/2/8 23:59
2	22170302	54AL7V	2015/12/7 0:00	2016/2/8 23:59
2	22170302	75CS7Y	2015/12/7 0:00	2016/2/8 23:59
2	22170302	48BX7X	2015/12/7 0:00	2016/2/8 23:59
2	22170302	49WB4U	2015/12/7 0:00	2016/2/8 23:59
2	22170302	73MY7K	2015/12/7 0:00	2016/2/8 23:59
2	22170302	73YP5X	2015/12/7 0:00	2016/2/8 23:59
2	22170302	89YP8N	2015/12/7 0:00	2016/2/8 23:59
2	22170302	49XE7D	2015/12/7 0:00	2016/2/8 23:59
2	22170302	24VU3N	2015/12/7 0:00	2016/2/8 23:59
2	22170302	58XS4C	2015/12/7 0:00	2016/2/8 23:59
2	22170302	49YM4V	2015/12/7 0:00	2016/2/8 23:59
2	22170302	59KZ9Y	2015/12/7 0:00	2016/2/8 23:59
2	22170302	28YR7M	2015/12/7 0:00	2016/2/8 23:59
2	22170302	72NC5H	2015/12/7 0:00	2016/2/8 23:59
2	22170302	37SP4V	2015/12/7 0:00	2016/2/8 23:59
2	22170302	48AC3B	2015/12/7 0:00	2016/2/8 23:59
2	22170302	73SK8K	2015/12/7 0:00	2016/2/8 23:59
2	22170302	79XB2V	2015/12/7 0:00	2016/2/8 23:59
2	22170302	29MF3K	2015/12/7 0:00	2016/2/8 23:59
2	22170302	22LH7E	2015/12/7 0:00	2016/2/8 23:59
2	22170302	87LM7Y	2015/12/7 0:00	2016/2/8 23:59
2	22170302	28NS3R	2015/12/7 0:00	2016/2/8 23:59
2	22170302	47SW5T	2015/12/7 0:00	2016/2/8 23:59
2	22170302	52QR4Q	2015/12/7 0:00	2016/2/8 23:59
2	22170302	72KJ3H	2015/12/7 0:00	2016/2/8 23:59
2	22170302	29EY5W	2015/12/7 0:00	2016/2/8 23:59
2	22170302	47SJ4Y	2015/12/7 0:00	2016/2/8 23:59
2	22170302	95UD2Q	2015/12/7 0:00	2016/2/8 23:59
2	22170302	99NQ3H	2015/12/7 0:00	2016/2/8 23:59
2	22170302	79QB9C	2015/12/7 0:00	2016/2/8 23:59
2	22170302	94DZ8D	2015/12/7 0:00	2016/2/8 23:59
2	22170302	92MK2A	2015/12/7 0:00	2016/2/8 23:59
2	22170302	87MK2C	2015/12/7 0:00	2016/2/8 23:59
2	22170302	88MN5S	2015/12/7 0:00	2016/2/8 23:59
2	22170302	37YH2R	2015/12/7 0:00	2016/2/8 23:59
2	22170302	88AD4J	2015/12/7 0:00	2016/2/8 23:59
2	22170302	98RD4A	2015/12/7 0:00	2016/2/8 23:59
2	22170302	59HQ2S	2015/12/7 0:00	2016/2/8 23:59
2	22170302	92NJ4Z	2015/12/7 0:00	2016/2/8 23:59
2	22170302	84XH4C	2015/12/7 0:00	2016/2/8 23:59
2	22170302	79KU9V	2015/12/7 0:00	2016/2/8 23:59
2	22170302	24BL2X	2015/12/7 0:00	2016/2/8 23:59
2	22170302	32PK2R	2015/12/7 0:00	2016/2/8 23:59
2	22170302	32TD9F	2015/12/7 0:00	2016/2/8 23:59
2	22170302	59AF9D	2015/12/7 0:00	2016/2/8 23:59
2	22170302	57WX2L	2015/12/7 0:00	2016/2/8 23:59
2	22170302	52ZK8Y	2015/12/7 0:00	2016/2/8 23:59
2	22170302	38NZ5Y	2015/12/7 0:00	2016/2/8 23:59
2	22170302	78HU7D	2015/12/7 0:00	2016/2/8 23:59
2	22170302	74XH3B	2015/12/7 0:00	2016/2/8 23:59
2	22170302	32KV7S	2015/12/7 0:00	2016/2/8 23:59
2	22170302	33BE2U	2015/12/7 0:00	2016/2/8 23:59
2	22170302	59MB7E	2015/12/7 0:00	2016/2/8 23:59
2	22170302	52JV2F	2015/12/7 0:00	2016/2/8 23:59
2	22170302	73KR8C	2015/12/7 0:00	2016/2/8 23:59
2	22170302	23KB5J	2015/12/7 0:00	2016/2/8 23:59
2	22170302	29XL9J	2015/12/7 0:00	2016/2/8 23:59
2	22170302	48VT4S	2015/12/7 0:00	2016/2/8 23:59
2	22170302	29SY2D	2015/12/7 0:00	2016/2/8 23:59
2	22170302	93FJ3L	2015/12/7 0:00	2016/2/8 23:59
2	22170302	57TE5V	2015/12/7 0:00	2016/2/8 23:59
2	22170302	99AA8W	2015/12/7 0:00	2016/2/8 23:59
2	22170302	27DC5L	2015/12/7 0:00	2016/2/8 23:59
2	22170302	57FA7X	2015/12/7 0:00	2016/2/8 23:59
2	22170302	49HC4Y	2015/12/7 0:00	2016/2/8 23:59
2	22170302	87DK9T	2015/12/7 0:00	2016/2/8 23:59
2	22170302	97SB8U	2015/12/7 0:00	2016/2/8 23:59
2	22170302	27AM8B	2015/12/7 0:00	2016/2/8 23:59
2	22170302	75BF3Q	2015/12/7 0:00	2016/2/8 23:59
2	22170302	34HE4U	2015/12/7 0:00	2016/2/8 23:59
2	22170302	48ET8L	2015/12/7 0:00	2016/2/8 23:59
2	22170302	43TR3C	2015/12/7 0:00	2016/2/8 23:59
2	22170302	82BL7U	2015/12/7 0:00	2016/2/8 23:59
2	22170302	59DX4U	2015/12/7 0:00	2016/2/8 23:59
2	22170302	24ZX9T	2015/12/7 0:00	2016/2/8 23:59
2	22170302	88VJ9X	2015/12/7 0:00	2016/2/8 23:59
2	22170302	84JX9T	2015/12/7 0:00	2016/2/8 23:59
2	22170302	53VX5Q	2015/12/7 0:00	2016/2/8 23:59
2	22170302	72HH7L	2015/12/7 0:00	2016/2/8 23:59
2	22170302	23YR5Q	2015/12/7 0:00	2016/2/8 23:59
2	22170302	54JM2Z	2015/12/7 0:00	2016/2/8 23:59
2	22170302	95PC7A	2015/12/7 0:00	2016/2/8 23:59
2	22170302	94ZZ4B	2015/12/7 0:00	2016/2/8 23:59
2	22170302	49DU2S	2015/12/7 0:00	2016/2/8 23:59
2	22170302	83RF9K	2015/12/7 0:00	2016/2/8 23:59
2	22170302	89JX7S	2015/12/7 0:00	2016/2/8 23:59
2	22170302	78TU5F	2015/12/7 0:00	2016/2/8 23:59
2	22170302	52CV4M	2015/12/7 0:00	2016/2/8 23:59
2	22170302	48ZM4X	2015/12/7 0:00	2016/2/8 23:59
2	22170302	27ZR5M	2015/12/7 0:00	2016/2/8 23:59
2	22170302	32LC2U	2015/12/7 0:00	2016/2/8 23:59
2	22170302	85MS8Q	2015/12/7 0:00	2016/2/8 23:59
2	22170302	84CX2U	2015/12/7 0:00	2016/2/8 23:59
2	22170302	54UZ3K	2015/12/7 0:00	2016/2/8 23:59
2	22170302	53XC4F	2015/12/7 0:00	2016/2/8 23:59
2	22170302	22ZS8X	2015/12/7 0:00	2016/2/8 23:59
