#武将id	武将品质	将魂id	将魂数量	材料1_id	材料1_数量	材料2_id	材料2_数量	材料3_id	材料3_数量	材料4_id	材料4_数量	下一级品质
id	quality	soul_item_id	soul_item_num	item_1_id	item_1_num	item_2_id	item_2_num	item_3_id	item_3_num	item_4_id	item_4_num	nextquality
12000020	9	17020020	40	17010026	40	17010074	30	17010030	20	17010035	4	10
12000020	10	17020020	40	17010026	40	17010074	30	17010030	20	17010035	4	11
12000020	11	17020020	40	17010026	40	17010074	30	17010030	20	17010035	6	12
12000020	12	17020020	40	17010026	40	17010074	30	17010030	20	17010035	6	13
12000020	13	17020020	40	17010026	40	17010074	30	17010030	20	17010035	6	14
12000020	14	17020020	40	17010026	40	17010074	30	17010030	20	17010035	8	15
12000020	15	17020020	40	17010026	40	17010074	30	17010030	20	17010035	8	16
12000020	16	17020020	40	17010026	40	17010074	30	17010030	20	17010035	8	17
12000020	17	17020020	40	17010026	40	17010074	30	17010030	20	17010035	10	18
12000020	18	17020020	40	17010026	40	17010074	30	17010030	20	17010035	10	0
12000021	1	17020021	10	17010001	10	0	0	0	0	0	0	2
12000021	2	17020021	20	17010001	20	17010017	10	0	0	0	0	3
12000021	3	17020021	30	17010011	30	17010027	20	17010030	10	0	0	4
12000021	4	17020021	40	17010001	40	17010021	30	17010030	20	0	0	5
12000021	5	17020021	40	17010016	40	17010075	30	17010030	20	17010035	2	6
12000021	6	17020021	40	17010027	40	17010075	30	17010030	20	17010035	2	7
12000021	7	17020021	40	17010027	40	17010075	30	17010030	20	17010035	2	8
12000021	8	17020021	40	17010027	40	17010075	30	17010030	20	17010035	4	9
12000021	9	17020021	40	17010027	40	17010075	30	17010030	20	17010035	4	10
12000021	10	17020021	40	17010027	40	17010075	30	17010030	20	17010035	4	11
12000021	11	17020021	40	17010027	40	17010075	30	17010030	20	17010035	6	12
12000021	12	17020021	40	17010027	40	17010075	30	17010030	20	17010035	6	13
12000021	13	17020021	40	17010027	40	17010075	30	17010030	20	17010035	6	14
12000021	14	17020021	40	17010027	40	17010075	30	17010030	20	17010035	8	15
12000021	15	17020021	40	17010027	40	17010075	30	17010030	20	17010035	8	16
12000021	16	17020021	40	17010027	40	17010075	30	17010030	20	17010035	8	17
12000021	17	17020021	40	17010027	40	17010075	30	17010030	20	17010035	10	18
12000021	18	17020021	40	17010027	40	17010075	30	17010030	20	17010035	10	0
12000022	1	17020022	7	17010002	7	0	0	0	0	0	0	2
12000022	2	17020022	15	17010002	15	17010011	7	0	0	0	0	3
12000022	3	17020022	22	17010012	22	17010021	15	17010030	7	0	0	4
12000022	4	17020022	30	17010004	30	17010022	22	17010030	15	0	0	5
12000022	5	17020022	30	17010019	30	17010076	22	17010030	15	17010035	1	6
12000022	6	17020022	30	17010021	30	17010076	22	17010030	15	17010035	1	7
12000022	7	17020022	30	17010021	30	17010076	22	17010030	15	17010035	1	8
12000022	8	17020022	30	17010021	30	17010076	22	17010030	15	17010035	3	9
12000022	9	17020022	30	17010021	30	17010076	22	17010030	15	17010035	3	10
12000022	10	17020022	30	17010021	30	17010076	22	17010030	15	17010035	3	11
12000022	11	17020022	30	17010021	30	17010076	22	17010030	15	17010035	4	12
12000022	12	17020022	30	17010021	30	17010076	22	17010030	15	17010035	4	13
12000022	13	17020022	30	17010021	30	17010076	22	17010030	15	17010035	4	14
12000022	14	17020022	30	17010021	30	17010076	22	17010030	15	17010035	6	15
12000022	15	17020022	30	17010021	30	17010076	22	17010030	15	17010035	6	16
12000022	16	17020022	30	17010021	30	17010076	22	17010030	15	17010035	6	17
12000022	17	17020022	30	17010021	30	17010076	22	17010030	15	17010035	7	18
12000022	18	17020022	30	17010021	30	17010076	22	17010030	15	17010035	7	0
12000023	1	17020023	7	17010003	7	0	0	0	0	0	0	2
12000023	2	17020023	15	17010003	15	17010019	7	0	0	0	0	3
12000023	3	17020023	22	17010013	22	17010029	15	17010030	7	0	0	4
12000023	4	17020023	30	17010000	30	17010023	22	17010030	15	0	0	5
12000023	5	17020023	30	17010011	30	17010077	22	17010030	15	17010035	1	6
12000023	6	17020023	30	17010029	30	17010077	22	17010030	15	17010035	1	7
12000023	7	17020023	30	17010029	30	17010077	22	17010030	15	17010035	1	8
12000023	8	17020023	30	17010029	30	17010077	22	17010030	15	17010035	3	9
12000023	9	17020023	30	17010029	30	17010077	22	17010030	15	17010035	3	10
12000023	10	17020023	30	17010029	30	17010077	22	17010030	15	17010035	3	11
12000023	11	17020023	30	17010029	30	17010077	22	17010030	15	17010035	4	12
12000023	12	17020023	30	17010029	30	17010077	22	17010030	15	17010035	4	13
12000023	13	17020023	30	17010029	30	17010077	22	17010030	15	17010035	4	14
12000023	14	17020023	30	17010029	30	17010077	22	17010030	15	17010035	6	15
12000023	15	17020023	30	17010029	30	17010077	22	17010030	15	17010035	6	16
12000023	16	17020023	30	17010029	30	17010077	22	17010030	15	17010035	6	17
12000023	17	17020023	30	17010029	30	17010077	22	17010030	15	17010035	7	18
12000023	18	17020023	30	17010029	30	17010077	22	17010030	15	17010035	7	0
12000024	1	17020024	7	17010004	7	0	0	0	0	0	0	2
12000024	2	17020024	15	17010004	15	17010016	7	0	0	0	0	3
12000024	3	17020024	22	17010014	22	17010020	15	17010030	7	0	0	4
12000024	4	17020024	30	17010009	30	17010024	22	17010030	15	0	0	5
12000024	5	17020024	30	17010017	30	17010078	22	17010030	15	17010035	1	6
12000024	6	17020024	30	17010020	30	17010078	22	17010030	15	17010035	1	7
12000024	7	17020024	30	17010020	30	17010078	22	17010030	15	17010035	1	8
12000024	8	17020024	30	17010020	30	17010078	22	17010030	15	17010035	3	9
12000024	9	17020024	30	17010020	30	17010078	22	17010030	15	17010035	3	10
12000024	10	17020024	30	17010020	30	17010078	22	17010030	15	17010035	3	11
12000024	11	17020024	30	17010020	30	17010078	22	17010030	15	17010035	4	12
12000024	12	17020024	30	17010020	30	17010078	22	17010030	15	17010035	4	13
12000024	13	17020024	30	17010020	30	17010078	22	17010030	15	17010035	4	14
12000024	14	17020024	30	17010020	30	17010078	22	17010030	15	17010035	6	15
12000024	15	17020024	30	17010020	30	17010078	22	17010030	15	17010035	6	16
12000024	16	17020024	30	17010020	30	17010078	22	17010030	15	17010035	6	17
12000024	17	17020024	30	17010020	30	17010078	22	17010030	15	17010035	7	18
12000024	18	17020024	30	17010020	30	17010078	22	17010030	15	17010035	7	0
12000025	1	17020025	7	17010005	7	0	0	0	0	0	0	2
12000025	2	17020025	15	17010005	15	17010014	7	0	0	0	0	3
12000025	3	17020025	22	17010015	22	17010028	15	17010030	7	0	0	4
12000025	4	17020025	30	17010001	30	17010025	22	17010030	15	0	0	5
12000025	5	17020025	30	17010012	30	17010079	22	17010030	15	17010035	1	6
12000025	6	17020025	30	17010028	30	17010079	22	17010030	15	17010035	1	7
12000025	7	17020025	30	17010028	30	17010079	22	17010030	15	17010035	1	8
12000025	8	17020025	30	17010028	30	17010079	22	17010030	15	17010035	3	9
12000025	9	17020025	30	17010028	30	17010079	22	17010030	15	17010035	3	10
12000025	10	17020025	30	17010028	30	17010079	22	17010030	15	17010035	3	11
12000025	11	17020025	30	17010028	30	17010079	22	17010030	15	17010035	4	12
12000025	12	17020025	30	17010028	30	17010079	22	17010030	15	17010035	4	13
12000025	13	17020025	30	17010028	30	17010079	22	17010030	15	17010035	4	14
12000025	14	17020025	30	17010028	30	17010079	22	17010030	15	17010035	6	15
12000025	15	17020025	30	17010028	30	17010079	22	17010030	15	17010035	6	16
12000025	16	17020025	30	17010028	30	17010079	22	17010030	15	17010035	6	17
12000025	17	17020025	30	17010028	30	17010079	22	17010030	15	17010035	7	18
12000025	18	17020025	30	17010028	30	17010079	22	17010030	15	17010035	7	0
12000026	1	17020026	7	17010006	7	0	0	0	0	0	0	2
12000026	2	17020026	15	17010006	15	17010010	7	0	0	0	0	3
12000026	3	17020026	22	17010016	22	17010022	15	17010030	7	0	0	4
12000026	4	17020026	30	17010004	30	17010026	22	17010030	15	0	0	5
12000026	5	17020026	30	17010018	30	17010080	22	17010030	15	17010035	1	6
12000026	6	17020026	30	17010022	30	17010080	22	17010030	15	17010035	1	7
12000026	7	17020026	30	17010022	30	17010080	22	17010030	15	17010035	1	8
12000026	8	17020026	30	17010022	30	17010080	22	17010030	15	17010035	3	9
12000026	9	17020026	30	17010022	30	17010080	22	17010030	15	17010035	3	10
12000026	10	17020026	30	17010022	30	17010080	22	17010030	15	17010035	3	11
12000026	11	17020026	30	17010022	30	17010080	22	17010030	15	17010035	4	12
12000026	12	17020026	30	17010022	30	17010080	22	17010030	15	17010035	4	13
12000026	13	17020026	30	17010022	30	17010080	22	17010030	15	17010035	4	14
12000026	14	17020026	30	17010022	30	17010080	22	17010030	15	17010035	6	15
12000026	15	17020026	30	17010022	30	17010080	22	17010030	15	17010035	6	16
12000026	16	17020026	30	17010022	30	17010080	22	17010030	15	17010035	6	17
12000026	17	17020026	30	17010022	30	17010080	22	17010030	15	17010035	7	18
12000026	18	17020026	30	17010022	30	17010080	22	17010030	15	17010035	7	0
12000027	1	17020027	7	17010007	7	0	0	0	0	0	0	2
12000027	2	17020027	15	17010007	15	17010013	7	0	0	0	0	3
12000027	3	17020027	22	17010017	22	17010025	15	17010030	7	0	0	4
12000027	4	17020027	30	17010004	30	17010027	22	17010030	15	0	0	5
12000027	5	17020027	30	17010015	30	17010081	22	17010030	15	17010035	1	6
12000027	6	17020027	30	17010025	30	17010081	22	17010030	15	17010035	1	7
12000027	7	17020027	30	17010025	30	17010081	22	17010030	15	17010035	1	8
12000027	8	17020027	30	17010025	30	17010081	22	17010030	15	17010035	3	9
12000027	9	17020027	30	17010025	30	17010081	22	17010030	15	17010035	3	10
12000027	10	17020027	30	17010025	30	17010081	22	17010030	15	17010035	3	11
12000027	11	17020027	30	17010025	30	17010081	22	17010030	15	17010035	4	12
12000027	12	17020027	30	17010025	30	17010081	22	17010030	15	17010035	4	13
12000027	13	17020027	30	17010025	30	17010081	22	17010030	15	17010035	4	14
12000027	14	17020027	30	17010025	30	17010081	22	17010030	15	17010035	6	15
12000027	15	17020027	30	17010025	30	17010081	22	17010030	15	17010035	6	16
12000027	16	17020027	30	17010025	30	17010081	22	17010030	15	17010035	6	17
12000027	17	17020027	30	17010025	30	17010081	22	17010030	15	17010035	7	18
12000027	18	17020027	30	17010025	30	17010081	22	17010030	15	17010035	7	0
12000028	1	17020028	7	17010008	7	0	0	0	0	0	0	2
12000028	2	17020028	15	17010008	15	17010018	7	0	0	0	0	3
12000028	3	17020028	22	17010018	22	17010021	15	17010030	7	0	0	4
12000028	4	17020028	30	17010003	30	17010028	22	17010030	15	0	0	5
12000028	5	17020028	30	17010016	30	17010082	22	17010030	15	17010035	1	6
12000028	6	17020028	30	17010021	30	17010082	22	17010030	15	17010035	1	7
12000028	7	17020028	30	17010021	30	17010082	22	17010030	15	17010035	1	8
12000028	8	17020028	30	17010021	30	17010082	22	17010030	15	17010035	3	9
12000028	9	17020028	30	17010021	30	17010082	22	17010030	15	17010035	3	10
12000028	10	17020028	30	17010021	30	17010082	22	17010030	15	17010035	3	11
12000028	11	17020028	30	17010021	30	17010082	22	17010030	15	17010035	4	12
12000028	12	17020028	30	17010021	30	17010082	22	17010030	15	17010035	4	13
12000028	13	17020028	30	17010021	30	17010082	22	17010030	15	17010035	4	14
12000028	14	17020028	30	17010021	30	17010082	22	17010030	15	17010035	6	15
12000028	15	17020028	30	17010021	30	17010082	22	17010030	15	17010035	6	16
12000028	16	17020028	30	17010021	30	17010082	22	17010030	15	17010035	6	17
12000028	17	17020028	30	17010021	30	17010082	22	17010030	15	17010035	7	18
12000028	18	17020028	30	17010021	30	17010082	22	17010030	15	17010035	7	0
12000029	1	17020029	7	17010009	7	0	0	0	0	0	0	2
12000029	2	17020029	15	17010009	15	17010011	7	0	0	0	0	3
12000029	3	17020029	22	17010019	22	17010027	15	17010030	7	0	0	4
12000029	4	17020029	30	17010000	30	17010029	22	17010030	15	0	0	5
12000029	5	17020029	30	17010013	30	17010083	22	17010030	15	17010035	1	6
12000029	6	17020029	30	17010027	30	17010083	22	17010030	15	17010035	1	7
12000029	7	17020029	30	17010027	30	17010083	22	17010030	15	17010035	1	8
12000029	8	17020029	30	17010027	30	17010083	22	17010030	15	17010035	3	9
12000029	9	17020029	30	17010027	30	17010083	22	17010030	15	17010035	3	10
12000029	10	17020029	30	17010027	30	17010083	22	17010030	15	17010035	3	11
12000029	11	17020029	30	17010027	30	17010083	22	17010030	15	17010035	4	12
12000029	12	17020029	30	17010027	30	17010083	22	17010030	15	17010035	4	13
12000029	13	17020029	30	17010027	30	17010083	22	17010030	15	17010035	4	14
12000029	14	17020029	30	17010027	30	17010083	22	17010030	15	17010035	6	15
12000029	15	17020029	30	17010027	30	17010083	22	17010030	15	17010035	6	16
12000029	16	17020029	30	17010027	30	17010083	22	17010030	15	17010035	6	17
12000029	17	17020029	30	17010027	30	17010083	22	17010030	15	17010035	7	18
12000029	18	17020029	30	17010027	30	17010083	22	17010030	15	17010035	7	0
12000030	1	17020030	7	17010000	7	0	0	0	0	0	0	2
12000030	2	17020030	15	17010000	15	17010017	7	0	0	0	0	3
12000030	3	17020030	22	17010010	22	17010029	15	17010030	7	0	0	4
12000030	4	17020030	30	17010007	30	17010020	22	17010030	15	0	0	5
12000030	5	17020030	30	17010014	30	17010074	22	17010030	15	17010035	1	6
12000030	6	17020030	30	17010029	30	17010074	22	17010030	15	17010035	1	7
12000030	7	17020030	30	17010029	30	17010074	22	17010030	15	17010035	1	8
12000030	8	17020030	30	17010029	30	17010074	22	17010030	15	17010035	3	9
12000030	9	17020030	30	17010029	30	17010074	22	17010030	15	17010035	3	10
12000030	10	17020030	30	17010029	30	17010074	22	17010030	15	17010035	3	11
12000030	11	17020030	30	17010029	30	17010074	22	17010030	15	17010035	4	12
12000030	12	17020030	30	17010029	30	17010074	22	17010030	15	17010035	4	13
12000030	13	17020030	30	17010029	30	17010074	22	17010030	15	17010035	4	14
12000030	14	17020030	30	17010029	30	17010074	22	17010030	15	17010035	6	15
12000030	15	17020030	30	17010029	30	17010074	22	17010030	15	17010035	6	16
12000030	16	17020030	30	17010029	30	17010074	22	17010030	15	17010035	6	17
12000030	17	17020030	30	17010029	30	17010074	22	17010030	15	17010035	7	18
12000030	18	17020030	30	17010029	30	17010074	22	17010030	15	17010035	7	0
12000031	1	17020031	7	17010001	7	0	0	0	0	0	0	2
12000031	2	17020031	15	17010001	15	17010019	7	0	0	0	0	3
12000031	3	17020031	22	17010011	22	17010024	15	17010030	7	0	0	4
12000031	4	17020031	30	17010002	30	17010021	22	17010030	15	0	0	5
12000031	5	17020031	30	17010017	30	17010075	22	17010030	15	17010035	1	6
12000031	6	17020031	30	17010024	30	17010075	22	17010030	15	17010035	1	7
12000031	7	17020031	30	17010024	30	17010075	22	17010030	15	17010035	1	8
12000031	8	17020031	30	17010024	30	17010075	22	17010030	15	17010035	3	9
12000031	9	17020031	30	17010024	30	17010075	22	17010030	15	17010035	3	10
12000031	10	17020031	30	17010024	30	17010075	22	17010030	15	17010035	3	11
12000031	11	17020031	30	17010024	30	17010075	22	17010030	15	17010035	4	12
12000031	12	17020031	30	17010024	30	17010075	22	17010030	15	17010035	4	13
12000031	13	17020031	30	17010024	30	17010075	22	17010030	15	17010035	4	14
12000031	14	17020031	30	17010024	30	17010075	22	17010030	15	17010035	6	15
12000031	15	17020031	30	17010024	30	17010075	22	17010030	15	17010035	6	16
12000031	16	17020031	30	17010024	30	17010075	22	17010030	15	17010035	6	17
12000031	17	17020031	30	17010024	30	17010075	22	17010030	15	17010035	7	18
12000031	18	17020031	30	17010024	30	17010075	22	17010030	15	17010035	7	0
12000032	1	17020032	7	17010002	7	0	0	0	0	0	0	2
12000032	2	17020032	15	17010002	15	17010010	7	0	0	0	0	3
12000032	3	17020032	22	17010012	22	17010021	15	17010030	7	0	0	4
12000032	4	17020032	30	17010008	30	17010022	22	17010030	15	0	0	5
12000032	5	17020032	30	17010010	30	17010076	22	17010030	15	17010035	1	6
12000032	6	17020032	30	17010021	30	17010076	22	17010030	15	17010035	1	7
12000032	7	17020032	30	17010021	30	17010076	22	17010030	15	17010035	1	8
12000032	8	17020032	30	17010021	30	17010076	22	17010030	15	17010035	3	9
12000032	9	17020032	30	17010021	30	17010076	22	17010030	15	17010035	3	10
12000032	10	17020032	30	17010021	30	17010076	22	17010030	15	17010035	3	11
12000032	11	17020032	30	17010021	30	17010076	22	17010030	15	17010035	4	12
12000032	12	17020032	30	17010021	30	17010076	22	17010030	15	17010035	4	13
12000032	13	17020032	30	17010021	30	17010076	22	17010030	15	17010035	4	14
12000032	14	17020032	30	17010021	30	17010076	22	17010030	15	17010035	6	15
12000032	15	17020032	30	17010021	30	17010076	22	17010030	15	17010035	6	16
12000032	16	17020032	30	17010021	30	17010076	22	17010030	15	17010035	6	17
12000032	17	17020032	30	17010021	30	17010076	22	17010030	15	17010035	7	18
12000032	18	17020032	30	17010021	30	17010076	22	17010030	15	17010035	7	0
12000033	1	17020033	7	17010003	7	0	0	0	0	0	0	2
12000033	2	17020033	15	17010003	15	17010015	7	0	0	0	0	3
12000033	3	17020033	22	17010013	22	17010025	15	17010030	7	0	0	4
12000033	4	17020033	30	17010005	30	17010023	22	17010030	15	0	0	5
12000033	5	17020033	30	17010019	30	17010077	22	17010030	15	17010035	1	6
12000033	6	17020033	30	17010025	30	17010077	22	17010030	15	17010035	1	7
12000033	7	17020033	30	17010025	30	17010077	22	17010030	15	17010035	1	8
12000033	8	17020033	30	17010025	30	17010077	22	17010030	15	17010035	3	9
12000033	9	17020033	30	17010025	30	17010077	22	17010030	15	17010035	3	10
12000033	10	17020033	30	17010025	30	17010077	22	17010030	15	17010035	3	11
12000033	11	17020033	30	17010025	30	17010077	22	17010030	15	17010035	4	12
12000033	12	17020033	30	17010025	30	17010077	22	17010030	15	17010035	4	13
12000033	13	17020033	30	17010025	30	17010077	22	17010030	15	17010035	4	14
12000033	14	17020033	30	17010025	30	17010077	22	17010030	15	17010035	6	15
12000033	15	17020033	30	17010025	30	17010077	22	17010030	15	17010035	6	16
12000033	16	17020033	30	17010025	30	17010077	22	17010030	15	17010035	6	17
12000033	17	17020033	30	17010025	30	17010077	22	17010030	15	17010035	7	18
12000033	18	17020033	30	17010025	30	17010077	22	17010030	15	17010035	7	0
12000034	1	17020034	7	17010004	7	0	0	0	0	0	0	2
12000034	2	17020034	15	17010004	15	17010010	7	0	0	0	0	3
12000034	3	17020034	22	17010014	22	17010028	15	17010030	7	0	0	4
12000034	4	17020034	30	17010002	30	17010024	22	17010030	15	0	0	5
12000034	5	17020034	30	17010011	30	17010078	22	17010030	15	17010035	1	6
12000034	6	17020034	30	17010028	30	17010078	22	17010030	15	17010035	1	7
12000034	7	17020034	30	17010028	30	17010078	22	17010030	15	17010035	1	8
12000034	8	17020034	30	17010028	30	17010078	22	17010030	15	17010035	3	9
12000034	9	17020034	30	17010028	30	17010078	22	17010030	15	17010035	3	10
12000034	10	17020034	30	17010028	30	17010078	22	17010030	15	17010035	3	11
12000034	11	17020034	30	17010028	30	17010078	22	17010030	15	17010035	4	12
12000034	12	17020034	30	17010028	30	17010078	22	17010030	15	17010035	4	13
12000034	13	17020034	30	17010028	30	17010078	22	17010030	15	17010035	4	14
12000034	14	17020034	30	17010028	30	17010078	22	17010030	15	17010035	6	15
12000034	15	17020034	30	17010028	30	17010078	22	17010030	15	17010035	6	16
12000034	16	17020034	30	17010028	30	17010078	22	17010030	15	17010035	6	17
12000034	17	17020034	30	17010028	30	17010078	22	17010030	15	17010035	7	18
12000034	18	17020034	30	17010028	30	17010078	22	17010030	15	17010035	7	0
12000035	1	17020035	7	17010005	7	0	0	0	0	0	0	2
12000035	2	17020035	15	17010005	15	17010012	7	0	0	0	0	3
12000035	3	17020035	22	17010015	22	17010022	15	17010030	7	0	0	4
12000035	4	17020035	30	17010009	30	17010025	22	17010030	15	0	0	5
12000035	5	17020035	30	17010018	30	17010079	22	17010030	15	17010035	1	6
12000035	6	17020035	30	17010022	30	17010079	22	17010030	15	17010035	1	7
12000035	7	17020035	30	17010022	30	17010079	22	17010030	15	17010035	1	8
12000035	8	17020035	30	17010022	30	17010079	22	17010030	15	17010035	3	9
12000035	9	17020035	30	17010022	30	17010079	22	17010030	15	17010035	3	10
12000035	10	17020035	30	17010022	30	17010079	22	17010030	15	17010035	3	11
12000035	11	17020035	30	17010022	30	17010079	22	17010030	15	17010035	4	12
12000035	12	17020035	30	17010022	30	17010079	22	17010030	15	17010035	4	13
12000035	13	17020035	30	17010022	30	17010079	22	17010030	15	17010035	4	14
12000035	14	17020035	30	17010022	30	17010079	22	17010030	15	17010035	6	15
12000035	15	17020035	30	17010022	30	17010079	22	17010030	15	17010035	6	16
12000035	16	17020035	30	17010022	30	17010079	22	17010030	15	17010035	6	17
12000035	17	17020035	30	17010022	30	17010079	22	17010030	15	17010035	7	18
12000035	18	17020035	30	17010022	30	17010079	22	17010030	15	17010035	7	0
12000036	1	17020036	7	17010006	7	0	0	0	0	0	0	2
12000036	2	17020036	15	17010006	15	17010014	7	0	0	0	0	3
12000036	3	17020036	22	17010016	22	17010027	15	17010030	7	0	0	4
12000036	4	17020036	30	17010002	30	17010026	22	17010030	15	0	0	5
12000036	5	17020036	30	17010010	30	17010080	22	17010030	15	17010035	1	6
12000036	6	17020036	30	17010027	30	17010080	22	17010030	15	17010035	1	7
12000036	7	17020036	30	17010027	30	17010080	22	17010030	15	17010035	1	8
12000036	8	17020036	30	17010027	30	17010080	22	17010030	15	17010035	3	9
12000036	9	17020036	30	17010027	30	17010080	22	17010030	15	17010035	3	10
12000036	10	17020036	30	17010027	30	17010080	22	17010030	15	17010035	3	11
12000036	11	17020036	30	17010027	30	17010080	22	17010030	15	17010035	4	12
12000036	12	17020036	30	17010027	30	17010080	22	17010030	15	17010035	4	13
12000036	13	17020036	30	17010027	30	17010080	22	17010030	15	17010035	4	14
12000036	14	17020036	30	17010027	30	17010080	22	17010030	15	17010035	6	15
12000036	15	17020036	30	17010027	30	17010080	22	17010030	15	17010035	6	16
12000036	16	17020036	30	17010027	30	17010080	22	17010030	15	17010035	6	17
12000036	17	17020036	30	17010027	30	17010080	22	17010030	15	17010035	7	18
12000036	18	17020036	30	17010027	30	17010080	22	17010030	15	17010035	7	0
12000037	1	17020037	7	17010007	7	0	0	0	0	0	0	2
12000037	2	17020037	15	17010007	15	17010017	7	0	0	0	0	3
12000037	3	17020037	22	17010017	22	17010021	15	17010030	7	0	0	4
12000037	4	17020037	30	17010006	30	17010027	22	17010030	15	0	0	5
12000037	5	17020037	30	17010012	30	17010081	22	17010030	15	17010035	1	6
12000037	6	17020037	30	17010021	30	17010081	22	17010030	15	17010035	1	7
12000037	7	17020037	30	17010021	30	17010081	22	17010030	15	17010035	1	8
12000037	8	17020037	30	17010021	30	17010081	22	17010030	15	17010035	3	9
12000037	9	17020037	30	17010021	30	17010081	22	17010030	15	17010035	3	10
12000037	10	17020037	30	17010021	30	17010081	22	17010030	15	17010035	3	11
12000037	11	17020037	30	17010021	30	17010081	22	17010030	15	17010035	4	12
12000037	12	17020037	30	17010021	30	17010081	22	17010030	15	17010035	4	13
12000037	13	17020037	30	17010021	30	17010081	22	17010030	15	17010035	4	14
12000037	14	17020037	30	17010021	30	17010081	22	17010030	15	17010035	6	15
12000037	15	17020037	30	17010021	30	17010081	22	17010030	15	17010035	6	16
12000037	16	17020037	30	17010021	30	17010081	22	17010030	15	17010035	6	17
12000037	17	17020037	30	17010021	30	17010081	22	17010030	15	17010035	7	18
12000037	18	17020037	30	17010021	30	17010081	22	17010030	15	17010035	7	0
12000038	1	17020038	7	17010008	7	0	0	0	0	0	0	2
12000038	2	17020038	15	17010008	15	17010011	7	0	0	0	0	3
12000038	3	17020038	22	17010018	22	17010026	15	17010030	7	0	0	4
12000038	4	17020038	30	17010003	30	17010028	22	17010030	15	0	0	5
12000038	5	17020038	30	17010013	30	17010082	22	17010030	15	17010035	1	6
12000038	6	17020038	30	17010026	30	17010082	22	17010030	15	17010035	1	7
12000038	7	17020038	30	17010026	30	17010082	22	17010030	15	17010035	1	8
12000038	8	17020038	30	17010026	30	17010082	22	17010030	15	17010035	3	9
12000038	9	17020038	30	17010026	30	17010082	22	17010030	15	17010035	3	10
12000038	10	17020038	30	17010026	30	17010082	22	17010030	15	17010035	3	11
12000038	11	17020038	30	17010026	30	17010082	22	17010030	15	17010035	4	12
12000038	12	17020038	30	17010026	30	17010082	22	17010030	15	17010035	4	13
12000038	13	17020038	30	17010026	30	17010082	22	17010030	15	17010035	4	14
12000038	14	17020038	30	17010026	30	17010082	22	17010030	15	17010035	6	15
12000038	15	17020038	30	17010026	30	17010082	22	17010030	15	17010035	6	16
12000038	16	17020038	30	17010026	30	17010082	22	17010030	15	17010035	6	17
12000038	17	17020038	30	17010026	30	17010082	22	17010030	15	17010035	7	18
12000038	18	17020038	30	17010026	30	17010082	22	17010030	15	17010035	7	0
12000039	1	17020039	7	17010009	7	0	0	0	0	0	0	2
12000039	2	17020039	15	17010009	15	17010018	7	0	0	0	0	3
12000039	3	17020039	22	17010019	22	17010022	15	17010030	7	0	0	4
12000039	4	17020039	30	17010008	30	17010029	22	17010030	15	0	0	5
12000039	5	17020039	30	17010011	30	17010083	22	17010030	15	17010035	1	6
12000039	6	17020039	30	17010022	30	17010083	22	17010030	15	17010035	1	7
12000039	7	17020039	30	17010022	30	17010083	22	17010030	15	17010035	1	8
12000039	8	17020039	30	17010022	30	17010083	22	17010030	15	17010035	3	9
12000039	9	17020039	30	17010022	30	17010083	22	17010030	15	17010035	3	10
12000039	10	17020039	30	17010022	30	17010083	22	17010030	15	17010035	3	11
12000039	11	17020039	30	17010022	30	17010083	22	17010030	15	17010035	4	12
12000039	12	17020039	30	17010022	30	17010083	22	17010030	15	17010035	4	13
12000039	13	17020039	30	17010022	30	17010083	22	17010030	15	17010035	4	14
12000039	14	17020039	30	17010022	30	17010083	22	17010030	15	17010035	6	15
12000039	15	17020039	30	17010022	30	17010083	22	17010030	15	17010035	6	16
12000039	16	17020039	30	17010022	30	17010083	22	17010030	15	17010035	6	17
12000039	17	17020039	30	17010022	30	17010083	22	17010030	15	17010035	7	18
12000039	18	17020039	30	17010022	30	17010083	22	17010030	15	17010035	7	0
12000040	1	17020040	7	17010000	7	0	0	0	0	0	0	2
12000040	2	17020040	15	17010000	15	17010012	7	0	0	0	0	3
12000040	3	17020040	22	17010010	22	17010029	15	17010030	7	0	0	4
12000040	4	17020040	30	17010003	30	17010020	22	17010030	15	0	0	5
12000040	5	17020040	30	17010016	30	17010074	22	17010030	15	17010035	1	6
12000040	6	17020040	30	17010029	30	17010074	22	17010030	15	17010035	1	7
12000040	7	17020040	30	17010029	30	17010074	22	17010030	15	17010035	1	8
12000040	8	17020040	30	17010029	30	17010074	22	17010030	15	17010035	3	9
12000040	9	17020040	30	17010029	30	17010074	22	17010030	15	17010035	3	10
12000040	10	17020040	30	17010029	30	17010074	22	17010030	15	17010035	3	11
12000040	11	17020040	30	17010029	30	17010074	22	17010030	15	17010035	4	12
12000040	12	17020040	30	17010029	30	17010074	22	17010030	15	17010035	4	13
12000040	13	17020040	30	17010029	30	17010074	22	17010030	15	17010035	4	14
12000040	14	17020040	30	17010029	30	17010074	22	17010030	15	17010035	6	15
12000040	15	17020040	30	17010029	30	17010074	22	17010030	15	17010035	6	16
12000040	16	17020040	30	17010029	30	17010074	22	17010030	15	17010035	6	17
12000040	17	17020040	30	17010029	30	17010074	22	17010030	15	17010035	7	18
12000040	18	17020040	30	17010029	30	17010074	22	17010030	15	17010035	7	0
12000041	1	17020041	7	17010001	7	0	0	0	0	0	0	2
12000041	2	17020041	15	17010001	15	17010013	7	0	0	0	0	3
