#武将id	培养等级	物理攻击	物理防御	法术攻击	法术防御	生命	培养消耗
id	edulevel	eduphyatk	eduphydef	edumgcatk	edumgcdef	eduhp	educost
12000008	55	751	135	0	57	7843	5062
12000008	56	765	138	0	58	7985	5062
12000008	57	779	140	0	59	8128	5062
12000008	58	792	143	0	60	8270	5062
12000008	59	806	145	0	61	8413	5062
12000008	60	820	148	0	62	8556	5062
12000008	61	833	150	0	63	8698	5062
12000008	62	847	152	0	64	8841	5062
12000008	63	861	155	0	65	8983	5062
12000008	64	874	157	0	66	9126	5062
12000008	65	888	160	0	67	9268	7593
12000008	66	902	162	0	68	9411	7593
12000008	67	915	165	0	69	9554	7593
12000008	68	929	167	0	70	9696	7593
12000008	69	943	170	0	72	9839	7593
12000008	70	956	172	0	73	9981	7593
12000008	71	970	175	0	74	10124	7593
12000008	72	983	177	0	75	10267	7593
12000008	73	997	179	0	76	10409	7593
12000008	74	1011	182	0	77	10552	7593
12000008	75	1024	184	0	78	10694	7593
12000008	76	1038	187	0	79	10837	11389
12000008	77	1052	189	0	80	10980	11389
12000008	78	1065	192	0	81	11122	11389
12000008	79	1079	194	0	82	11265	11389
12000008	80	1093	197	0	83	11407	11389
12000009	1	0	1	17	1	99	500
12000009	2	0	2	34	2	198	500
12000009	3	0	4	50	4	298	500
12000009	4	0	5	67	5	397	500
12000009	5	0	6	84	6	496	500
12000009	6	0	7	101	7	595	500
12000009	7	0	8	117	8	694	500
12000009	8	0	10	134	9	793	500
12000009	9	0	11	151	11	893	500
12000009	10	0	12	168	12	992	500
12000009	11	0	13	185	13	1091	1000
12000009	12	0	14	201	14	1190	1000
12000009	13	0	15	218	15	1289	1000
12000009	14	0	17	235	16	1389	1000
12000009	15	0	18	252	18	1488	1000
12000009	16	0	19	268	19	1587	1000
12000009	17	0	20	285	20	1686	1000
12000009	18	0	21	302	21	1785	1000
12000009	19	0	23	319	22	1885	1000
12000009	20	0	24	335	23	1984	1000
12000009	21	0	25	352	25	2083	1500
12000009	22	0	26	369	26	2182	1500
12000009	23	0	27	386	27	2281	1500
12000009	24	0	29	403	28	2380	1500
12000009	25	0	30	419	29	2480	1500
12000009	26	0	31	436	31	2579	1500
12000009	27	0	32	453	32	2678	1500
12000009	28	0	33	470	33	2777	1500
12000009	29	0	35	486	34	2876	1500
12000009	30	0	36	503	35	2976	1500
12000009	31	0	37	520	36	3075	1500
12000009	32	0	38	537	38	3174	2250
12000009	33	0	39	554	39	3273	2250
12000009	34	0	41	570	40	3372	2250
12000009	35	0	42	587	41	3471	2250
12000009	36	0	43	604	42	3571	2250
12000009	37	0	44	621	43	3670	2250
12000009	38	0	45	637	45	3769	2250
12000009	39	0	46	654	46	3868	2250
12000009	40	0	48	671	47	3967	2250
12000009	41	0	49	688	48	4067	2250
12000009	42	0	50	704	49	4166	2250
12000009	43	0	51	721	50	4265	3375
12000009	44	0	52	738	52	4364	3375
12000009	45	0	54	755	53	4463	3375
12000009	46	0	55	772	54	4563	3375
12000009	47	0	56	788	55	4662	3375
12000009	48	0	57	805	56	4761	3375
12000009	49	0	58	822	58	4860	3375
12000009	50	0	60	839	59	4959	3375
12000009	51	0	61	855	60	5058	3375
12000009	52	0	62	872	61	5158	3375
12000009	53	0	63	889	62	5257	3375
12000009	54	0	64	906	63	5356	5062
12000009	55	0	66	923	65	5455	5062
12000009	56	0	67	939	66	5554	5062
12000009	57	0	68	956	67	5654	5062
12000009	58	0	69	973	68	5753	5062
12000009	59	0	70	990	69	5852	5062
12000009	60	0	71	1006	70	5951	5062
12000009	61	0	73	1023	72	6050	5062
12000009	62	0	74	1040	73	6149	5062
12000009	63	0	75	1057	74	6249	5062
12000009	64	0	76	1073	75	6348	5062
12000009	65	0	77	1090	76	6447	7593
12000009	66	0	79	1107	77	6546	7593
12000009	67	0	80	1124	79	6645	7593
12000009	68	0	81	1141	80	6745	7593
12000009	69	0	82	1157	81	6844	7593
12000009	70	0	83	1174	82	6943	7593
12000009	71	0	85	1191	83	7042	7593
12000009	72	0	86	1208	85	7141	7593
12000009	73	0	87	1224	86	7241	7593
12000009	74	0	88	1241	87	7340	7593
12000009	75	0	89	1258	88	7439	7593
12000009	76	0	91	1275	89	7538	11389
12000009	77	0	92	1292	90	7637	11389
12000009	78	0	93	1308	92	7736	11389
12000009	79	0	94	1325	93	7836	11389
12000009	80	0	95	1342	94	7935	11389
12000010	1	17	2	0	1	103	500
12000010	2	35	3	0	2	205	500
12000010	3	52	5	0	3	308	500
12000010	4	69	7	0	3	411	500
12000010	5	86	9	0	4	514	500
12000010	6	104	10	0	5	616	500
12000010	7	121	12	0	6	719	500
12000010	8	138	14	0	7	822	500
12000010	9	155	16	0	8	925	500
12000010	10	173	17	0	9	1027	500
12000010	11	190	19	0	10	1130	1000
12000010	12	207	21	0	10	1233	1000
12000010	13	225	22	0	11	1336	1000
12000010	14	242	24	0	12	1438	1000
12000010	15	259	26	0	13	1541	1000
12000010	16	276	28	0	14	1644	1000
12000010	17	294	29	0	15	1747	1000
12000010	18	311	31	0	16	1849	1000
12000010	19	328	33	0	16	1952	1000
12000010	20	346	35	0	17	2055	1000
12000010	21	363	36	0	18	2158	1500
12000010	22	380	38	0	19	2260	1500
12000010	23	397	40	0	20	2363	1500
12000010	24	415	41	0	21	2466	1500
12000010	25	432	43	0	22	2569	1500
12000010	26	449	45	0	22	2671	1500
12000010	27	466	47	0	23	2774	1500
12000010	28	484	48	0	24	2877	1500
12000010	29	501	50	0	25	2980	1500
12000010	30	518	52	0	26	3082	1500
12000010	31	536	54	0	27	3185	1500
12000010	32	553	55	0	28	3288	2250
12000010	33	570	57	0	29	3390	2250
12000010	34	587	59	0	29	3493	2250
12000010	35	605	60	0	30	3596	2250
12000010	36	622	62	0	31	3699	2250
12000010	37	639	64	0	32	3801	2250
12000010	38	657	66	0	33	3904	2250
12000010	39	674	67	0	34	4007	2250
12000010	40	691	69	0	35	4110	2250
12000010	41	708	71	0	35	4212	2250
12000010	42	726	73	0	36	4315	2250
12000010	43	743	74	0	37	4418	3375
12000010	44	760	76	0	38	4521	3375
12000010	45	777	78	0	39	4623	3375
12000010	46	795	79	0	40	4726	3375
12000010	47	812	81	0	41	4829	3375
12000010	48	829	83	0	41	4932	3375
12000010	49	847	85	0	42	5034	3375
12000010	50	864	86	0	43	5137	3375
12000010	51	881	88	0	44	5240	3375
12000010	52	898	90	0	45	5343	3375
12000010	53	916	92	0	46	5445	3375
12000010	54	933	93	0	47	5548	5062
12000010	55	950	95	0	48	5651	5062
12000010	56	968	97	0	48	5754	5062
12000010	57	985	98	0	49	5856	5062
12000010	58	1002	100	0	50	5959	5062
12000010	59	1019	102	0	51	6062	5062
12000010	60	1037	104	0	52	6165	5062
12000010	61	1054	105	0	53	6267	5062
12000010	62	1071	107	0	54	6370	5062
12000010	63	1088	109	0	54	6473	5062
12000010	64	1106	111	0	55	6576	5062
12000010	65	1123	112	0	56	6678	7593
12000010	66	1140	114	0	57	6781	7593
12000010	67	1158	116	0	58	6884	7593
12000010	68	1175	117	0	59	6986	7593
12000010	69	1192	119	0	60	7089	7593
12000010	70	1209	121	0	60	7192	7593
12000010	71	1227	123	0	61	7295	7593
12000010	72	1244	124	0	62	7397	7593
12000010	73	1261	126	0	63	7500	7593
12000010	74	1279	128	0	64	7603	7593
12000010	75	1296	130	0	65	7706	7593
12000010	76	1313	131	0	66	7808	11389
12000010	77	1330	133	0	67	7911	11389
12000010	78	1348	135	0	67	8014	11389
12000010	79	1365	136	0	68	8117	11389
12000010	80	1382	138	0	69	8219	11389
12000011	1	14	2	0	1	143	500
12000011	2	27	5	0	2	285	500
12000011	3	41	7	0	3	428	500
12000011	4	55	10	0	4	570	500
12000011	5	68	12	0	5	713	500
12000011	6	82	15	0	6	856	500
12000011	7	96	17	0	7	998	500
12000011	8	109	20	0	8	1141	500
12000011	9	123	22	0	9	1283	500
12000011	10	137	25	0	10	1426	500
12000011	11	150	27	0	11	1569	1000
12000011	12	164	30	0	12	1711	1000
12000011	13	178	32	0	13	1854	1000
12000011	14	191	34	0	15	1996	1000
12000011	15	205	37	0	16	2139	1000
12000011	16	219	39	0	17	2281	1000
12000011	17	232	42	0	18	2424	1000
12000011	18	246	44	0	19	2567	1000
12000011	19	260	47	0	20	2709	1000
12000011	20	273	49	0	21	2852	1000
12000011	21	287	52	0	22	2994	1500
12000011	22	301	54	0	23	3137	1500
12000011	23	314	57	0	24	3280	1500
12000011	24	328	59	0	25	3422	1500
12000011	25	341	61	0	26	3565	1500
12000011	26	355	64	0	27	3707	1500
12000011	27	369	66	0	28	3850	1500
12000011	28	382	69	0	29	3993	1500
12000011	29	396	71	0	30	4135	1500
12000011	30	410	74	0	31	4278	1500
12000011	31	423	76	0	32	4420	1500
12000011	32	437	79	0	33	4563	2250
12000011	33	451	81	0	34	4706	2250
12000011	34	464	84	0	35	4848	2250
12000011	35	478	86	0	36	4991	2250
12000011	36	492	89	0	37	5133	2250
12000011	37	505	91	0	38	5276	2250
12000011	38	519	93	0	39	5418	2250
12000011	39	533	96	0	40	5561	2250
12000011	40	546	98	0	41	5704	2250
12000011	41	560	101	0	43	5846	2250
12000011	42	574	103	0	44	5989	2250
12000011	43	587	106	0	45	6131	3375
12000011	44	601	108	0	46	6274	3375
12000011	45	615	111	0	47	6417	3375
12000011	46	628	113	0	48	6559	3375
12000011	47	642	116	0	49	6702	3375
12000011	48	656	118	0	50	6844	3375
12000011	49	669	120	0	51	6987	3375
12000011	50	683	123	0	52	7130	3375
12000011	51	697	125	0	53	7272	3375
12000011	52	710	128	0	54	7415	3375
12000011	53	724	130	0	55	7557	3375
12000011	54	738	133	0	56	7700	5062
12000011	55	751	135	0	57	7843	5062
12000011	56	765	138	0	58	7985	5062
12000011	57	779	140	0	59	8128	5062
12000011	58	792	143	0	60	8270	5062
12000011	59	806	145	0	61	8413	5062
12000011	60	820	148	0	62	8556	5062
12000011	61	833	150	0	63	8698	5062
12000011	62	847	152	0	64	8841	5062
12000011	63	861	155	0	65	8983	5062
12000011	64	874	157	0	66	9126	5062
12000011	65	888	160	0	67	9268	7593
12000011	66	902	162	0	68	9411	7593
12000011	67	915	165	0	69	9554	7593
12000011	68	929	167	0	70	9696	7593
12000011	69	943	170	0	72	9839	7593
12000011	70	956	172	0	73	9981	7593
12000011	71	970	175	0	74	10124	7593
12000011	72	983	177	0	75	10267	7593
12000011	73	997	179	0	76	10409	7593
12000011	74	1011	182	0	77	10552	7593
12000011	75	1024	184	0	78	10694	7593
12000011	76	1038	187	0	79	10837	11389
12000011	77	1052	189	0	80	10980	11389
12000011	78	1065	192	0	81	11122	11389
12000011	79	1079	194	0	82	11265	11389
12000011	80	1093	197	0	83	11407	11389
12000012	1	14	2	0	1	143	500
12000012	2	27	5	0	2	285	500
12000012	3	41	7	0	3	428	500
12000012	4	55	10	0	4	570	500
12000012	5	68	12	0	5	713	500
12000012	6	82	15	0	6	856	500
12000012	7	96	17	0	7	998	500
12000012	8	109	20	0	8	1141	500
12000012	9	123	22	0	9	1283	500
12000012	10	137	25	0	10	1426	500
12000012	11	150	27	0	11	1569	1000
12000012	12	164	30	0	12	1711	1000
12000012	13	178	32	0	13	1854	1000
12000012	14	191	34	0	15	1996	1000
12000012	15	205	37	0	16	2139	1000
12000012	16	219	39	0	17	2281	1000
12000012	17	232	42	0	18	2424	1000
12000012	18	246	44	0	19	2567	1000
12000012	19	260	47	0	20	2709	1000
12000012	20	273	49	0	21	2852	1000
12000012	21	287	52	0	22	2994	1500
12000012	22	301	54	0	23	3137	1500
12000012	23	314	57	0	24	3280	1500
12000012	24	328	59	0	25	3422	1500
12000012	25	341	61	0	26	3565	1500
12000012	26	355	64	0	27	3707	1500
12000012	27	369	66	0	28	3850	1500
12000012	28	382	69	0	29	3993	1500
12000012	29	396	71	0	30	4135	1500
12000012	30	410	74	0	31	4278	1500
12000012	31	423	76	0	32	4420	1500
12000012	32	437	79	0	33	4563	2250
12000012	33	451	81	0	34	4706	2250
12000012	34	464	84	0	35	4848	2250
12000012	35	478	86	0	36	4991	2250
12000012	36	492	89	0	37	5133	2250
12000012	37	505	91	0	38	5276	2250
12000012	38	519	93	0	39	5418	2250
12000012	39	533	96	0	40	5561	2250
12000012	40	546	98	0	41	5704	2250
12000012	41	560	101	0	43	5846	2250
12000012	42	574	103	0	44	5989	2250
12000012	43	587	106	0	45	6131	3375
12000012	44	601	108	0	46	6274	3375
12000012	45	615	111	0	47	6417	3375
12000012	46	628	113	0	48	6559	3375
12000012	47	642	116	0	49	6702	3375
12000012	48	656	118	0	50	6844	3375
12000012	49	669	120	0	51	6987	3375
12000012	50	683	123	0	52	7130	3375
12000012	51	697	125	0	53	7272	3375
12000012	52	710	128	0	54	7415	3375
12000012	53	724	130	0	55	7557	3375
12000012	54	738	133	0	56	7700	5062
12000012	55	751	135	0	57	7843	5062
12000012	56	765	138	0	58	7985	5062
12000012	57	779	140	0	59	8128	5062
12000012	58	792	143	0	60	8270	5062
12000012	59	806	145	0	61	8413	5062
12000012	60	820	148	0	62	8556	5062
12000012	61	833	150	0	63	8698	5062
12000012	62	847	152	0	64	8841	5062
12000012	63	861	155	0	65	8983	5062
12000012	64	874	157	0	66	9126	5062
12000012	65	888	160	0	67	9268	7593
12000012	66	902	162	0	68	9411	7593
12000012	67	915	165	0	69	9554	7593
12000012	68	929	167	0	70	9696	7593
12000012	69	943	170	0	72	9839	7593
12000012	70	956	172	0	73	9981	7593
12000012	71	970	175	0	74	10124	7593
12000012	72	983	177	0	75	10267	7593
12000012	73	997	179	0	76	10409	7593
12000012	74	1011	182	0	77	10552	7593
12000012	75	1024	184	0	78	10694	7593
12000012	76	1038	187	0	79	10837	11389
12000012	77	1052	189	0	80	10980	11389
12000012	78	1065	192	0	81	11122	11389
12000012	79	1079	194	0	82	11265	11389
12000012	80	1093	197	0	83	11407	11389
12000013	1	14	2	0	1	143	500
12000013	2	27	5	0	2	285	500
12000013	3	41	7	0	3	428	500
12000013	4	55	10	0	4	570	500
12000013	5	68	12	0	5	713	500
12000013	6	82	15	0	6	856	500
12000013	7	96	17	0	7	998	500
12000013	8	109	20	0	8	1141	500
12000013	9	123	22	0	9	1283	500
12000013	10	137	25	0	10	1426	500
12000013	11	150	27	0	11	1569	1000
12000013	12	164	30	0	12	1711	1000
12000013	13	178	32	0	13	1854	1000
12000013	14	191	34	0	15	1996	1000
12000013	15	205	37	0	16	2139	1000
12000013	16	219	39	0	17	2281	1000
12000013	17	232	42	0	18	2424	1000
12000013	18	246	44	0	19	2567	1000
12000013	19	260	47	0	20	2709	1000
12000013	20	273	49	0	21	2852	1000
12000013	21	287	52	0	22	2994	1500
12000013	22	301	54	0	23	3137	1500
12000013	23	314	57	0	24	3280	1500
12000013	24	328	59	0	25	3422	1500
12000013	25	341	61	0	26	3565	1500
12000013	26	355	64	0	27	3707	1500
12000013	27	369	66	0	28	3850	1500
12000013	28	382	69	0	29	3993	1500
12000013	29	396	71	0	30	4135	1500
12000013	30	410	74	0	31	4278	1500
12000013	31	423	76	0	32	4420	1500
12000013	32	437	79	0	33	4563	2250
12000013	33	451	81	0	34	4706	2250
12000013	34	464	84	0	35	4848	2250
12000013	35	478	86	0	36	4991	2250
12000013	36	492	89	0	37	5133	2250
12000013	37	505	91	0	38	5276	2250
12000013	38	519	93	0	39	5418	2250
12000013	39	533	96	0	40	5561	2250
12000013	40	546	98	0	41	5704	2250
12000013	41	560	101	0	43	5846	2250
12000013	42	574	103	0	44	5989	2250
12000013	43	587	106	0	45	6131	3375
12000013	44	601	108	0	46	6274	3375
12000013	45	615	111	0	47	6417	3375
12000013	46	628	113	0	48	6559	3375
12000013	47	642	116	0	49	6702	3375
12000013	48	656	118	0	50	6844	3375
12000013	49	669	120	0	51	6987	3375
12000013	50	683	123	0	52	7130	3375
12000013	51	697	125	0	53	7272	3375
12000013	52	710	128	0	54	7415	3375
12000013	53	724	130	0	55	7557	3375
12000013	54	738	133	0	56	7700	5062
12000013	55	751	135	0	57	7843	5062
12000013	56	765	138	0	58	7985	5062
12000013	57	779	140	0	59	8128	5062
12000013	58	792	143	0	60	8270	5062
12000013	59	806	145	0	61	8413	5062
12000013	60	820	148	0	62	8556	5062
12000013	61	833	150	0	63	8698	5062
12000013	62	847	152	0	64	8841	5062
12000013	63	861	155	0	65	8983	5062
12000013	64	874	157	0	66	9126	5062
12000013	65	888	160	0	67	9268	7593
12000013	66	902	162	0	68	9411	7593
12000013	67	915	165	0	69	9554	7593
12000013	68	929	167	0	70	9696	7593
12000013	69	943	170	0	72	9839	7593
12000013	70	956	172	0	73	9981	7593
12000013	71	970	175	0	74	10124	7593
12000013	72	983	177	0	75	10267	7593
12000013	73	997	179	0	76	10409	7593
12000013	74	1011	182	0	77	10552	7593
12000013	75	1024	184	0	78	10694	7593
12000013	76	1038	187	0	79	10837	11389
12000013	77	1052	189	0	80	10980	11389
12000013	78	1065	192	0	81	11122	11389
12000013	79	1079	194	0	82	11265	11389
12000013	80	1093	197	0	83	11407	11389
12000014	1	0	1	17	1	99	500
12000014	2	0	2	34	2	198	500
12000014	3	0	4	50	4	298	500
12000014	4	0	5	67	5	397	500
12000014	5	0	6	84	6	496	500
12000014	6	0	7	101	7	595	500
12000014	7	0	8	117	8	694	500
12000014	8	0	10	134	9	793	500
12000014	9	0	11	151	11	893	500
12000014	10	0	12	168	12	992	500
12000014	11	0	13	185	13	1091	1000
12000014	12	0	14	201	14	1190	1000
12000014	13	0	15	218	15	1289	1000
12000014	14	0	17	235	16	1389	1000
12000014	15	0	18	252	18	1488	1000
12000014	16	0	19	268	19	1587	1000
12000014	17	0	20	285	20	1686	1000
12000014	18	0	21	302	21	1785	1000
12000014	19	0	23	319	22	1885	1000
12000014	20	0	24	335	23	1984	1000
12000014	21	0	25	352	25	2083	1500
12000014	22	0	26	369	26	2182	1500
12000014	23	0	27	386	27	2281	1500
12000014	24	0	29	403	28	2380	1500
12000014	25	0	30	419	29	2480	1500
12000014	26	0	31	436	31	2579	1500
12000014	27	0	32	453	32	2678	1500
12000014	28	0	33	470	33	2777	1500
12000014	29	0	35	486	34	2876	1500
12000014	30	0	36	503	35	2976	1500
12000014	31	0	37	520	36	3075	1500
12000014	32	0	38	537	38	3174	2250
12000014	33	0	39	554	39	3273	2250
12000014	34	0	41	570	40	3372	2250
12000014	35	0	42	587	41	3471	2250
12000014	36	0	43	604	42	3571	2250
12000014	37	0	44	621	43	3670	2250
12000014	38	0	45	637	45	3769	2250
12000014	39	0	46	654	46	3868	2250
12000014	40	0	48	671	47	3967	2250
12000014	41	0	49	688	48	4067	2250
12000014	42	0	50	704	49	4166	2250
12000014	43	0	51	721	50	4265	3375
12000014	44	0	52	738	52	4364	3375
12000014	45	0	54	755	53	4463	3375
12000014	46	0	55	772	54	4563	3375
12000014	47	0	56	788	55	4662	3375
12000014	48	0	57	805	56	4761	3375
12000014	49	0	58	822	58	4860	3375
12000014	50	0	60	839	59	4959	3375
12000014	51	0	61	855	60	5058	3375
12000014	52	0	62	872	61	5158	3375
12000014	53	0	63	889	62	5257	3375
12000014	54	0	64	906	63	5356	5062
12000014	55	0	66	923	65	5455	5062
12000014	56	0	67	939	66	5554	5062
12000014	57	0	68	956	67	5654	5062
12000014	58	0	69	973	68	5753	5062
12000014	59	0	70	990	69	5852	5062
12000014	60	0	71	1006	70	5951	5062
12000014	61	0	73	1023	72	6050	5062
12000014	62	0	74	1040	73	6149	5062
12000014	63	0	75	1057	74	6249	5062
12000014	64	0	76	1073	75	6348	5062
12000014	65	0	77	1090	76	6447	7593
12000014	66	0	79	1107	77	6546	7593
12000014	67	0	80	1124	79	6645	7593
12000014	68	0	81	1141	80	6745	7593
12000014	69	0	82	1157	81	6844	7593
12000014	70	0	83	1174	82	6943	7593
12000014	71	0	85	1191	83	7042	7593
12000014	72	0	86	1208	85	7141	7593
12000014	73	0	87	1224	86	7241	7593
12000014	74	0	88	1241	87	7340	7593
12000014	75	0	89	1258	88	7439	7593
12000014	76	0	91	1275	89	7538	11389
12000014	77	0	92	1292	90	7637	11389
12000014	78	0	93	1308	92	7736	11389
12000014	79	0	94	1325	93	7836	11389
12000014	80	0	95	1342	94	7935	11389
12000015	1	14	2	0	1	143	500
12000015	2	27	5	0	2	285	500
12000015	3	41	7	0	3	428	500
12000015	4	55	10	0	4	570	500
12000015	5	68	12	0	5	713	500
12000015	6	82	15	0	6	856	500
12000015	7	96	17	0	7	998	500
12000015	8	109	20	0	8	1141	500
12000015	9	123	22	0	9	1283	500
12000015	10	137	25	0	10	1426	500
12000015	11	150	27	0	11	1569	1000
12000015	12	164	30	0	12	1711	1000
12000015	13	178	32	0	13	1854	1000
12000015	14	191	34	0	15	1996	1000
12000015	15	205	37	0	16	2139	1000
12000015	16	219	39	0	17	2281	1000
12000015	17	232	42	0	18	2424	1000
12000015	18	246	44	0	19	2567	1000
12000015	19	260	47	0	20	2709	1000
12000015	20	273	49	0	21	2852	1000
12000015	21	287	52	0	22	2994	1500
12000015	22	301	54	0	23	3137	1500
12000015	23	314	57	0	24	3280	1500
12000015	24	328	59	0	25	3422	1500
12000015	25	341	61	0	26	3565	1500
12000015	26	355	64	0	27	3707	1500
12000015	27	369	66	0	28	3850	1500
12000015	28	382	69	0	29	3993	1500
12000015	29	396	71	0	30	4135	1500
12000015	30	410	74	0	31	4278	1500
12000015	31	423	76	0	32	4420	1500
12000015	32	437	79	0	33	4563	2250
12000015	33	451	81	0	34	4706	2250
12000015	34	464	84	0	35	4848	2250
12000015	35	478	86	0	36	4991	2250
12000015	36	492	89	0	37	5133	2250
12000015	37	505	91	0	38	5276	2250
12000015	38	519	93	0	39	5418	2250
12000015	39	533	96	0	40	5561	2250
12000015	40	546	98	0	41	5704	2250
12000015	41	560	101	0	43	5846	2250
12000015	42	574	103	0	44	5989	2250
12000015	43	587	106	0	45	6131	3375
12000015	44	601	108	0	46	6274	3375
12000015	45	615	111	0	47	6417	3375
12000015	46	628	113	0	48	6559	3375
12000015	47	642	116	0	49	6702	3375
12000015	48	656	118	0	50	6844	3375
12000015	49	669	120	0	51	6987	3375
12000015	50	683	123	0	52	7130	3375
12000015	51	697	125	0	53	7272	3375
12000015	52	710	128	0	54	7415	3375
12000015	53	724	130	0	55	7557	3375
12000015	54	738	133	0	56	7700	5062
12000015	55	751	135	0	57	7843	5062
12000015	56	765	138	0	58	7985	5062
12000015	57	779	140	0	59	8128	5062
12000015	58	792	143	0	60	8270	5062
12000015	59	806	145	0	61	8413	5062
12000015	60	820	148	0	62	8556	5062
12000015	61	833	150	0	63	8698	5062
12000015	62	847	152	0	64	8841	5062
12000015	63	861	155	0	65	8983	5062
12000015	64	874	157	0	66	9126	5062
12000015	65	888	160	0	67	9268	7593
12000015	66	902	162	0	68	9411	7593
12000015	67	915	165	0	69	9554	7593
12000015	68	929	167	0	70	9696	7593
12000015	69	943	170	0	72	9839	7593
12000015	70	956	172	0	73	9981	7593
12000015	71	970	175	0	74	10124	7593
12000015	72	983	177	0	75	10267	7593
12000015	73	997	179	0	76	10409	7593
12000015	74	1011	182	0	77	10552	7593
12000015	75	1024	184	0	78	10694	7593
12000015	76	1038	187	0	79	10837	11389
12000015	77	1052	189	0	80	10980	11389
12000015	78	1065	192	0	81	11122	11389
12000015	79	1079	194	0	82	11265	11389
12000015	80	1093	197	0	83	11407	11389
12000016	1	17	2	0	1	103	500
12000016	2	35	3	0	2	205	500
12000016	3	52	5	0	3	308	500
12000016	4	69	7	0	3	411	500
12000016	5	86	9	0	4	514	500
12000016	6	104	10	0	5	616	500
12000016	7	121	12	0	6	719	500
12000016	8	138	14	0	7	822	500
12000016	9	155	16	0	8	925	500
12000016	10	173	17	0	9	1027	500
12000016	11	190	19	0	10	1130	1000
12000016	12	207	21	0	10	1233	1000
12000016	13	225	22	0	11	1336	1000
12000016	14	242	24	0	12	1438	1000
12000016	15	259	26	0	13	1541	1000
12000016	16	276	28	0	14	1644	1000
12000016	17	294	29	0	15	1747	1000
12000016	18	311	31	0	16	1849	1000
12000016	19	328	33	0	16	1952	1000
12000016	20	346	35	0	17	2055	1000
12000016	21	363	36	0	18	2158	1500
12000016	22	380	38	0	19	2260	1500
12000016	23	397	40	0	20	2363	1500
12000016	24	415	41	0	21	2466	1500
12000016	25	432	43	0	22	2569	1500
12000016	26	449	45	0	22	2671	1500
12000016	27	466	47	0	23	2774	1500
12000016	28	484	48	0	24	2877	1500
12000016	29	501	50	0	25	2980	1500
12000016	30	518	52	0	26	3082	1500
12000016	31	536	54	0	27	3185	1500
12000016	32	553	55	0	28	3288	2250
12000016	33	570	57	0	29	3390	2250
12000016	34	587	59	0	29	3493	2250
12000016	35	605	60	0	30	3596	2250
12000016	36	622	62	0	31	3699	2250
12000016	37	639	64	0	32	3801	2250
12000016	38	657	66	0	33	3904	2250
12000016	39	674	67	0	34	4007	2250
12000016	40	691	69	0	35	4110	2250
12000016	41	708	71	0	35	4212	2250
12000016	42	726	73	0	36	4315	2250
12000016	43	743	74	0	37	4418	3375
12000016	44	760	76	0	38	4521	3375
12000016	45	777	78	0	39	4623	3375
12000016	46	795	79	0	40	4726	3375
12000016	47	812	81	0	41	4829	3375
12000016	48	829	83	0	41	4932	3375
12000016	49	847	85	0	42	5034	3375
12000016	50	864	86	0	43	5137	3375
12000016	51	881	88	0	44	5240	3375
12000016	52	898	90	0	45	5343	3375
12000016	53	916	92	0	46	5445	3375
12000016	54	933	93	0	47	5548	5062
12000016	55	950	95	0	48	5651	5062
12000016	56	968	97	0	48	5754	5062
12000016	57	985	98	0	49	5856	5062
12000016	58	1002	100	0	50	5959	5062
12000016	59	1019	102	0	51	6062	5062
12000016	60	1037	104	0	52	6165	5062
12000016	61	1054	105	0	53	6267	5062
12000016	62	1071	107	0	54	6370	5062
12000016	63	1088	109	0	54	6473	5062
12000016	64	1106	111	0	55	6576	5062
12000016	65	1123	112	0	56	6678	7593
12000016	66	1140	114	0	57	6781	7593
12000016	67	1158	116	0	58	6884	7593
12000016	68	1175	117	0	59	6986	7593
12000016	69	1192	119	0	60	7089	7593
12000016	70	1209	121	0	60	7192	7593
12000016	71	1227	123	0	61	7295	7593
12000016	72	1244	124	0	62	7397	7593
12000016	73	1261	126	0	63	7500	7593
12000016	74	1279	128	0	64	7603	7593
12000016	75	1296	130	0	65	7706	7593
12000016	76	1313	131	0	66	7808	11389
12000016	77	1330	133	0	67	7911	11389
12000016	78	1348	135	0	67	8014	11389
12000016	79	1365	136	0	68	8117	11389
12000016	80	1382	138	0	69	8219	11389
12000017	1	14	2	0	1	143	500
12000017	2	27	5	0	2	285	500
12000017	3	41	7	0	3	428	500
12000017	4	55	10	0	4	570	500
12000017	5	68	12	0	5	713	500
12000017	6	82	15	0	6	856	500
12000017	7	96	17	0	7	998	500
12000017	8	109	20	0	8	1141	500
12000017	9	123	22	0	9	1283	500
12000017	10	137	25	0	10	1426	500
12000017	11	150	27	0	11	1569	1000
12000017	12	164	30	0	12	1711	1000
12000017	13	178	32	0	13	1854	1000
12000017	14	191	34	0	15	1996	1000
12000017	15	205	37	0	16	2139	1000
12000017	16	219	39	0	17	2281	1000
12000017	17	232	42	0	18	2424	1000
12000017	18	246	44	0	19	2567	1000
12000017	19	260	47	0	20	2709	1000
12000017	20	273	49	0	21	2852	1000
12000017	21	287	52	0	22	2994	1500
12000017	22	301	54	0	23	3137	1500
12000017	23	314	57	0	24	3280	1500
12000017	24	328	59	0	25	3422	1500
12000017	25	341	61	0	26	3565	1500
12000017	26	355	64	0	27	3707	1500
12000017	27	369	66	0	28	3850	1500
12000017	28	382	69	0	29	3993	1500
12000017	29	396	71	0	30	4135	1500
12000017	30	410	74	0	31	4278	1500
12000017	31	423	76	0	32	4420	1500
